# ta-tb(ns)	counts	error
-3827312.437500	1	1.000000
-3827312.312500	1	1.000000
-3827312.187500	0	0.000000
-3827312.062500	0	0.000000
-3827311.937500	0	0.000000
-3827311.812500	0	0.000000
-3827311.687500	0	0.000000
-3827311.562500	1	1.000000
-3827311.437500	0	0.000000
-3827311.312500	0	0.000000
-3827311.187500	0	0.000000
-3827311.062500	0	0.000000
-3827310.937500	0	0.000000
-3827310.812500	0	0.000000
-3827310.687500	0	0.000000
-3827310.562500	0	0.000000
-3827310.437500	0	0.000000
-3827310.312500	0	0.000000
-3827310.187500	0	0.000000
-3827310.062500	0	0.000000
-3827309.937500	0	0.000000
-3827309.812500	0	0.000000
-3827309.687500	0	0.000000
-3827309.562500	0	0.000000
-3827309.437500	0	0.000000
-3827309.312500	0	0.000000
-3827309.187500	0	0.000000
-3827309.062500	0	0.000000
-3827308.937500	0	0.000000
-3827308.812500	0	0.000000
-3827308.687500	0	0.000000
-3827308.562500	1	1.000000
-3827308.437500	1	1.000000
-3827308.312500	0	0.000000
-3827308.187500	1	1.000000
-3827308.062500	0	0.000000
-3827307.937500	0	0.000000
-3827307.812500	0	0.000000
-3827307.687500	0	0.000000
-3827307.562500	0	0.000000
-3827307.437500	0	0.000000
-3827307.312500	0	0.000000
-3827307.187500	0	0.000000
-3827307.062500	0	0.000000
-3827306.937500	0	0.000000
-3827306.812500	0	0.000000
-3827306.687500	0	0.000000
-3827306.562500	0	0.000000
-3827306.437500	0	0.000000
-3827306.312500	0	0.000000
-3827306.187500	0	0.000000
-3827306.062500	0	0.000000
-3827305.937500	0	0.000000
-3827305.812500	0	0.000000
-3827305.687500	0	0.000000
-3827305.562500	0	0.000000
-3827305.437500	0	0.000000
-3827305.312500	0	0.000000
-3827305.187500	1	1.000000
-3827305.062500	0	0.000000
-3827304.937500	0	0.000000
-3827304.812500	0	0.000000
-3827304.687500	0	0.000000
-3827304.562500	0	0.000000
-3827304.437500	0	0.000000
-3827304.312500	0	0.000000
-3827304.187500	0	0.000000
-3827304.062500	0	0.000000
-3827303.937500	1	1.000000
-3827303.812500	0	0.000000
-3827303.687500	1	1.000000
-3827303.562500	0	0.000000
-3827303.437500	0	0.000000
-3827303.312500	0	0.000000
-3827303.187500	0	0.000000
-3827303.062500	1	1.000000
-3827302.937500	0	0.000000
-3827302.812500	0	0.000000
-3827302.687500	1	1.000000
-3827302.562500	0	0.000000
-3827302.437500	0	0.000000
-3827302.312500	0	0.000000
-3827302.187500	1	1.000000
-3827302.062500	0	0.000000
-3827301.937500	0	0.000000
-3827301.812500	0	0.000000
-3827301.687500	0	0.000000
-3827301.562500	0	0.000000
-3827301.437500	0	0.000000
-3827301.312500	0	0.000000
-3827301.187500	0	0.000000
-3827301.062500	0	0.000000
-3827300.937500	0	0.000000
-3827300.812500	1	1.000000
-3827300.687500	0	0.000000
-3827300.562500	1	1.000000
-3827300.437500	0	0.000000
-3827300.312500	0	0.000000
-3827300.187500	0	0.000000
-3827300.062500	2	1.414214
-3827299.937500	0	0.000000
-3827299.812500	0	0.000000
-3827299.687500	0	0.000000
-3827299.562500	0	0.000000
-3827299.437500	0	0.000000
-3827299.312500	0	0.000000
-3827299.187500	0	0.000000
-3827299.062500	0	0.000000
-3827298.937500	0	0.000000
-3827298.812500	0	0.000000
-3827298.687500	0	0.000000
-3827298.562500	0	0.000000
-3827298.437500	0	0.000000
-3827298.312500	0	0.000000
-3827298.187500	0	0.000000
-3827298.062500	0	0.000000
-3827297.937500	0	0.000000
-3827297.812500	1	1.000000
-3827297.687500	0	0.000000
-3827297.562500	1	1.000000
-3827297.437500	0	0.000000
-3827297.312500	0	0.000000
-3827297.187500	0	0.000000
-3827297.062500	0	0.000000
-3827296.937500	0	0.000000
-3827296.812500	1	1.000000
-3827296.687500	0	0.000000
-3827296.562500	0	0.000000
-3827296.437500	0	0.000000
-3827296.312500	0	0.000000
-3827296.187500	0	0.000000
-3827296.062500	1	1.000000
-3827295.937500	0	0.000000
-3827295.812500	1	1.000000
-3827295.687500	0	0.000000
-3827295.562500	0	0.000000
-3827295.437500	0	0.000000
-3827295.312500	0	0.000000
-3827295.187500	0	0.000000
-3827295.062500	0	0.000000
-3827294.937500	0	0.000000
-3827294.812500	0	0.000000
-3827294.687500	1	1.000000
-3827294.562500	0	0.000000
-3827294.437500	1	1.000000
-3827294.312500	1	1.000000
-3827294.187500	0	0.000000
-3827294.062500	0	0.000000
-3827293.937500	0	0.000000
-3827293.812500	0	0.000000
-3827293.687500	0	0.000000
-3827293.562500	0	0.000000
-3827293.437500	0	0.000000
-3827293.312500	0	0.000000
-3827293.187500	0	0.000000
-3827293.062500	0	0.000000
-3827292.937500	0	0.000000
-3827292.812500	0	0.000000
-3827292.687500	0	0.000000
-3827292.562500	0	0.000000
-3827292.437500	0	0.000000
-3827292.312500	0	0.000000
-3827292.187500	0	0.000000
-3827292.062500	0	0.000000
-3827291.937500	0	0.000000
-3827291.812500	1	1.000000
-3827291.687500	0	0.000000
-3827291.562500	1	1.000000
-3827291.437500	0	0.000000
-3827291.312500	1	1.000000
-3827291.187500	0	0.000000
-3827291.062500	0	0.000000
-3827290.937500	1	1.000000
-3827290.812500	0	0.000000
-3827290.687500	0	0.000000
-3827290.562500	0	0.000000
-3827290.437500	0	0.000000
-3827290.312500	0	0.000000
-3827290.187500	1	1.000000
-3827290.062500	0	0.000000
-3827289.937500	0	0.000000
-3827289.812500	0	0.000000
-3827289.687500	0	0.000000
-3827289.562500	0	0.000000
-3827289.437500	0	0.000000
-3827289.312500	0	0.000000
-3827289.187500	0	0.000000
-3827289.062500	0	0.000000
-3827288.937500	0	0.000000
-3827288.812500	0	0.000000
-3827288.687500	0	0.000000
-3827288.562500	0	0.000000
-3827288.437500	0	0.000000
-3827288.312500	0	0.000000
-3827288.187500	1	1.000000
-3827288.062500	0	0.000000
-3827287.937500	1	1.000000
-3827287.812500	1	1.000000
-3827287.687500	0	0.000000
-3827287.562500	0	0.000000
-3827287.437500	0	0.000000
-3827287.312500	0	0.000000
-3827287.187500	0	0.000000
-3827287.062500	0	0.000000
-3827286.937500	0	0.000000
-3827286.812500	0	0.000000
-3827286.687500	0	0.000000
-3827286.562500	0	0.000000
-3827286.437500	0	0.000000
-3827286.312500	0	0.000000
-3827286.187500	0	0.000000
-3827286.062500	0	0.000000
-3827285.937500	0	0.000000
-3827285.812500	0	0.000000
-3827285.687500	0	0.000000
-3827285.562500	0	0.000000
-3827285.437500	0	0.000000
-3827285.312500	0	0.000000
-3827285.187500	1	1.000000
-3827285.062500	0	0.000000
-3827284.937500	0	0.000000
-3827284.812500	0	0.000000
-3827284.687500	1	1.000000
-3827284.562500	0	0.000000
-3827284.437500	1	1.000000
-3827284.312500	0	0.000000
-3827284.187500	1	1.000000
-3827284.062500	0	0.000000
-3827283.937500	0	0.000000
-3827283.812500	0	0.000000
-3827283.687500	0	0.000000
-3827283.562500	0	0.000000
-3827283.437500	0	0.000000
-3827283.312500	0	0.000000
-3827283.187500	0	0.000000
-3827283.062500	0	0.000000
-3827282.937500	0	0.000000
-3827282.812500	0	0.000000
-3827282.687500	0	0.000000
-3827282.562500	1	1.000000
-3827282.437500	0	0.000000
-3827282.312500	1	1.000000
-3827282.187500	1	1.000000
-3827282.062500	1	1.000000
-3827281.937500	0	0.000000
-3827281.812500	0	0.000000
-3827281.687500	0	0.000000
-3827281.562500	0	0.000000
-3827281.437500	0	0.000000
-3827281.312500	1	1.000000
-3827281.187500	1	1.000000
-3827281.062500	1	1.000000
-3827280.937500	0	0.000000
-3827280.812500	0	0.000000
-3827280.687500	0	0.000000
-3827280.562500	0	0.000000
-3827280.437500	0	0.000000
-3827280.312500	0	0.000000
-3827280.187500	0	0.000000
-3827280.062500	1	1.000000
-3827279.937500	0	0.000000
-3827279.812500	0	0.000000
-3827279.687500	0	0.000000
-3827279.562500	0	0.000000
-3827279.437500	0	0.000000
-3827279.312500	0	0.000000
-3827279.187500	1	1.000000
-3827279.062500	0	0.000000
-3827278.937500	0	0.000000
-3827278.812500	0	0.000000
-3827278.687500	0	0.000000
-3827278.562500	1	1.000000
-3827278.437500	1	1.000000
-3827278.312500	0	0.000000
-3827278.187500	0	0.000000
-3827278.062500	1	1.000000
-3827277.937500	0	0.000000
-3827277.812500	1	1.000000
-3827277.687500	0	0.000000
-3827277.562500	0	0.000000
-3827277.437500	0	0.000000
-3827277.312500	2	1.414214
-3827277.187500	1	1.000000
-3827277.062500	1	1.000000
-3827276.937500	0	0.000000
-3827276.812500	0	0.000000
-3827276.687500	0	0.000000
-3827276.562500	0	0.000000
-3827276.437500	0	0.000000
-3827276.312500	0	0.000000
-3827276.187500	1	1.000000
-3827276.062500	0	0.000000
-3827275.937500	0	0.000000
-3827275.812500	0	0.000000
-3827275.687500	0	0.000000
-3827275.562500	0	0.000000
-3827275.437500	1	1.000000
-3827275.312500	0	0.000000
-3827275.187500	0	0.000000
-3827275.062500	1	1.000000
-3827274.937500	0	0.000000
-3827274.812500	0	0.000000
-3827274.687500	1	1.000000
-3827274.562500	0	0.000000
-3827274.437500	0	0.000000
-3827274.312500	1	1.000000
-3827274.187500	1	1.000000
-3827274.062500	2	1.414214
-3827273.937500	2	1.414214
-3827273.812500	0	0.000000
-3827273.687500	0	0.000000
-3827273.562500	0	0.000000
-3827273.437500	0	0.000000
-3827273.312500	0	0.000000
-3827273.187500	0	0.000000
-3827273.062500	1	1.000000
-3827272.937500	0	0.000000
-3827272.812500	0	0.000000
-3827272.687500	0	0.000000
-3827272.562500	0	0.000000
-3827272.437500	0	0.000000
-3827272.312500	0	0.000000
-3827272.187500	0	0.000000
-3827272.062500	0	0.000000
-3827271.937500	0	0.000000
-3827271.812500	1	1.000000
-3827271.687500	0	0.000000
-3827271.562500	0	0.000000
-3827271.437500	0	0.000000
-3827271.312500	0	0.000000
-3827271.187500	0	0.000000
-3827271.062500	1	1.000000
-3827270.937500	0	0.000000
-3827270.812500	0	0.000000
-3827270.687500	2	1.414214
-3827270.562500	0	0.000000
-3827270.437500	0	0.000000
-3827270.312500	0	0.000000
-3827270.187500	1	1.000000
-3827270.062500	0	0.000000
-3827269.937500	0	0.000000
-3827269.812500	1	1.000000
-3827269.687500	0	0.000000
-3827269.562500	1	1.000000
-3827269.437500	0	0.000000
-3827269.312500	0	0.000000
-3827269.187500	1	1.000000
-3827269.062500	0	0.000000
-3827268.937500	0	0.000000
-3827268.812500	0	0.000000
-3827268.687500	0	0.000000
-3827268.562500	0	0.000000
-3827268.437500	1	1.000000
-3827268.312500	0	0.000000
-3827268.187500	0	0.000000
-3827268.062500	0	0.000000
-3827267.937500	0	0.000000
-3827267.812500	0	0.000000
-3827267.687500	1	1.000000
-3827267.562500	0	0.000000
-3827267.437500	1	1.000000
-3827267.312500	0	0.000000
-3827267.187500	1	1.000000
-3827267.062500	0	0.000000
-3827266.937500	0	0.000000
-3827266.812500	0	0.000000
-3827266.687500	0	0.000000
-3827266.562500	0	0.000000
-3827266.437500	0	0.000000
-3827266.312500	0	0.000000
-3827266.187500	0	0.000000
-3827266.062500	0	0.000000
-3827265.937500	0	0.000000
-3827265.812500	1	1.000000
-3827265.687500	1	1.000000
-3827265.562500	0	0.000000
-3827265.437500	0	0.000000
-3827265.312500	0	0.000000
-3827265.187500	0	0.000000
-3827265.062500	0	0.000000
-3827264.937500	0	0.000000
-3827264.812500	1	1.000000
-3827264.687500	0	0.000000
-3827264.562500	0	0.000000
-3827264.437500	0	0.000000
-3827264.312500	0	0.000000
-3827264.187500	1	1.000000
-3827264.062500	0	0.000000
-3827263.937500	0	0.000000
-3827263.812500	1	1.000000
-3827263.687500	0	0.000000
-3827263.562500	1	1.000000
-3827263.437500	0	0.000000
-3827263.312500	0	0.000000
-3827263.187500	0	0.000000
-3827263.062500	1	1.000000
-3827262.937500	0	0.000000
-3827262.812500	0	0.000000
-3827262.687500	0	0.000000
-3827262.562500	0	0.000000
-3827262.437500	1	1.000000
-3827262.312500	0	0.000000
-3827262.187500	0	0.000000
-3827262.062500	0	0.000000
-3827261.937500	0	0.000000
-3827261.812500	0	0.000000
-3827261.687500	0	0.000000
-3827261.562500	0	0.000000
-3827261.437500	1	1.000000
-3827261.312500	0	0.000000
-3827261.187500	0	0.000000
-3827261.062500	1	1.000000
-3827260.937500	0	0.000000
-3827260.812500	0	0.000000
-3827260.687500	0	0.000000
-3827260.562500	0	0.000000
-3827260.437500	0	0.000000
-3827260.312500	0	0.000000
-3827260.187500	0	0.000000
-3827260.062500	0	0.000000
-3827259.937500	0	0.000000
-3827259.812500	2	1.414214
-3827259.687500	0	0.000000
-3827259.562500	0	0.000000
-3827259.437500	1	1.000000
-3827259.312500	0	0.000000
-3827259.187500	0	0.000000
-3827259.062500	0	0.000000
-3827258.937500	0	0.000000
-3827258.812500	0	0.000000
-3827258.687500	0	0.000000
-3827258.562500	0	0.000000
-3827258.437500	0	0.000000
-3827258.312500	0	0.000000
-3827258.187500	0	0.000000
-3827258.062500	0	0.000000
-3827257.937500	0	0.000000
-3827257.812500	0	0.000000
-3827257.687500	2	1.414214
-3827257.562500	0	0.000000
-3827257.437500	0	0.000000
-3827257.312500	1	1.000000
-3827257.187500	0	0.000000
-3827257.062500	0	0.000000
-3827256.937500	0	0.000000
-3827256.812500	0	0.000000
-3827256.687500	0	0.000000
-3827256.562500	0	0.000000
-3827256.437500	0	0.000000
-3827256.312500	0	0.000000
-3827256.187500	0	0.000000
-3827256.062500	0	0.000000
-3827255.937500	0	0.000000
-3827255.812500	0	0.000000
-3827255.687500	0	0.000000
-3827255.562500	0	0.000000
-3827255.437500	1	1.000000
-3827255.312500	1	1.000000
-3827255.187500	0	0.000000
-3827255.062500	0	0.000000
-3827254.937500	0	0.000000
-3827254.812500	0	0.000000
-3827254.687500	0	0.000000
-3827254.562500	0	0.000000
-3827254.437500	0	0.000000
-3827254.312500	0	0.000000
-3827254.187500	0	0.000000
-3827254.062500	0	0.000000
-3827253.937500	1	1.000000
-3827253.812500	0	0.000000
-3827253.687500	0	0.000000
-3827253.562500	0	0.000000
-3827253.437500	1	1.000000
-3827253.312500	0	0.000000
-3827253.187500	0	0.000000
-3827253.062500	0	0.000000
-3827252.937500	0	0.000000
-3827252.812500	1	1.000000
-3827252.687500	0	0.000000
-3827252.562500	1	1.000000
-3827252.437500	0	0.000000
-3827252.312500	0	0.000000
-3827252.187500	0	0.000000
-3827252.062500	0	0.000000
-3827251.937500	0	0.000000
-3827251.812500	1	1.000000
-3827251.687500	0	0.000000
-3827251.562500	0	0.000000
-3827251.437500	0	0.000000
-3827251.312500	0	0.000000
-3827251.187500	0	0.000000
-3827251.062500	0	0.000000
-3827250.937500	0	0.000000
-3827250.812500	0	0.000000
-3827250.687500	0	0.000000
-3827250.562500	0	0.000000
-3827250.437500	0	0.000000
-3827250.312500	0	0.000000
-3827250.187500	1	1.000000
-3827250.062500	1	1.000000
-3827249.937500	0	0.000000
-3827249.812500	0	0.000000
-3827249.687500	2	1.414214
-3827249.562500	0	0.000000
-3827249.437500	0	0.000000
-3827249.312500	0	0.000000
-3827249.187500	0	0.000000
-3827249.062500	0	0.000000
-3827248.937500	0	0.000000
-3827248.812500	0	0.000000
-3827248.687500	0	0.000000
-3827248.562500	0	0.000000
-3827248.437500	0	0.000000
-3827248.312500	0	0.000000
-3827248.187500	0	0.000000
-3827248.062500	0	0.000000
-3827247.937500	0	0.000000
-3827247.812500	0	0.000000
-3827247.687500	0	0.000000
-3827247.562500	1	1.000000
-3827247.437500	0	0.000000
-3827247.312500	0	0.000000
-3827247.187500	0	0.000000
-3827247.062500	0	0.000000
-3827246.937500	0	0.000000
-3827246.812500	0	0.000000
-3827246.687500	0	0.000000
-3827246.562500	0	0.000000
-3827246.437500	1	1.000000
-3827246.312500	0	0.000000
-3827246.187500	0	0.000000
-3827246.062500	0	0.000000
-3827245.937500	0	0.000000
-3827245.812500	0	0.000000
-3827245.687500	0	0.000000
-3827245.562500	0	0.000000
-3827245.437500	0	0.000000
-3827245.312500	0	0.000000
-3827245.187500	0	0.000000
-3827245.062500	0	0.000000
-3827244.937500	0	0.000000
-3827244.812500	0	0.000000
-3827244.687500	0	0.000000
-3827244.562500	0	0.000000
-3827244.437500	0	0.000000
-3827244.312500	1	1.000000
-3827244.187500	0	0.000000
-3827244.062500	0	0.000000
-3827243.937500	0	0.000000
-3827243.812500	0	0.000000
-3827243.687500	0	0.000000
-3827243.562500	0	0.000000
-3827243.437500	0	0.000000
-3827243.312500	1	1.000000
-3827243.187500	0	0.000000
-3827243.062500	0	0.000000
-3827242.937500	1	1.000000
-3827242.812500	1	1.000000
-3827242.687500	0	0.000000
-3827242.562500	0	0.000000
-3827242.437500	1	1.000000
-3827242.312500	0	0.000000
-3827242.187500	0	0.000000
-3827242.062500	0	0.000000
-3827241.937500	0	0.000000
-3827241.812500	0	0.000000
-3827241.687500	0	0.000000
-3827241.562500	0	0.000000
-3827241.437500	1	1.000000
-3827241.312500	0	0.000000
-3827241.187500	0	0.000000
-3827241.062500	0	0.000000
-3827240.937500	0	0.000000
-3827240.812500	1	1.000000
-3827240.687500	0	0.000000
-3827240.562500	0	0.000000
-3827240.437500	0	0.000000
-3827240.312500	0	0.000000
-3827240.187500	1	1.000000
-3827240.062500	0	0.000000
-3827239.937500	0	0.000000
-3827239.812500	1	1.000000
-3827239.687500	0	0.000000
-3827239.562500	1	1.000000
-3827239.437500	0	0.000000
-3827239.312500	0	0.000000
-3827239.187500	0	0.000000
-3827239.062500	0	0.000000
-3827238.937500	0	0.000000
-3827238.812500	0	0.000000
-3827238.687500	1	1.000000
-3827238.562500	0	0.000000
-3827238.437500	0	0.000000
-3827238.312500	0	0.000000
-3827238.187500	0	0.000000
-3827238.062500	0	0.000000
-3827237.937500	2	1.414214
-3827237.812500	0	0.000000
-3827237.687500	0	0.000000
-3827237.562500	0	0.000000
-3827237.437500	0	0.000000
-3827237.312500	0	0.000000
-3827237.187500	0	0.000000
-3827237.062500	0	0.000000
-3827236.937500	0	0.000000
-3827236.812500	0	0.000000
-3827236.687500	1	1.000000
-3827236.562500	0	0.000000
-3827236.437500	1	1.000000
-3827236.312500	0	0.000000
-3827236.187500	0	0.000000
-3827236.062500	0	0.000000
-3827235.937500	0	0.000000
-3827235.812500	1	1.000000
-3827235.687500	0	0.000000
-3827235.562500	1	1.000000
-3827235.437500	0	0.000000
-3827235.312500	0	0.000000
-3827235.187500	1	1.000000
-3827235.062500	0	0.000000
-3827234.937500	0	0.000000
-3827234.812500	0	0.000000
-3827234.687500	0	0.000000
-3827234.562500	0	0.000000
-3827234.437500	0	0.000000
-3827234.312500	0	0.000000
-3827234.187500	0	0.000000
-3827234.062500	1	1.000000
-3827233.937500	1	1.000000
-3827233.812500	0	0.000000
-3827233.687500	0	0.000000
-3827233.562500	0	0.000000
-3827233.437500	0	0.000000
-3827233.312500	0	0.000000
-3827233.187500	0	0.000000
-3827233.062500	0	0.000000
-3827232.937500	0	0.000000
-3827232.812500	0	0.000000
-3827232.687500	1	1.000000
-3827232.562500	0	0.000000
-3827232.437500	0	0.000000
-3827232.312500	0	0.000000
-3827232.187500	0	0.000000
-3827232.062500	0	0.000000
-3827231.937500	0	0.000000
-3827231.812500	1	1.000000
-3827231.687500	0	0.000000
-3827231.562500	0	0.000000
-3827231.437500	0	0.000000
-3827231.312500	0	0.000000
-3827231.187500	0	0.000000
-3827231.062500	0	0.000000
-3827230.937500	0	0.000000
-3827230.812500	0	0.000000
-3827230.687500	0	0.000000
-3827230.562500	0	0.000000
-3827230.437500	0	0.000000
-3827230.312500	1	1.000000
-3827230.187500	0	0.000000
-3827230.062500	0	0.000000
-3827229.937500	1	1.000000
-3827229.812500	1	1.000000
-3827229.687500	0	0.000000
-3827229.562500	0	0.000000
-3827229.437500	0	0.000000
-3827229.312500	0	0.000000
-3827229.187500	0	0.000000
-3827229.062500	0	0.000000
-3827228.937500	0	0.000000
-3827228.812500	0	0.000000
-3827228.687500	0	0.000000
-3827228.562500	0	0.000000
-3827228.437500	0	0.000000
-3827228.312500	0	0.000000
-3827228.187500	0	0.000000
-3827228.062500	0	0.000000
-3827227.937500	0	0.000000
-3827227.812500	0	0.000000
-3827227.687500	0	0.000000
-3827227.562500	0	0.000000
-3827227.437500	0	0.000000
-3827227.312500	0	0.000000
-3827227.187500	1	1.000000
-3827227.062500	0	0.000000
-3827226.937500	0	0.000000
-3827226.812500	0	0.000000
-3827226.687500	0	0.000000
-3827226.562500	0	0.000000
-3827226.437500	0	0.000000
-3827226.312500	1	1.000000
-3827226.187500	1	1.000000
-3827226.062500	0	0.000000
-3827225.937500	0	0.000000
-3827225.812500	1	1.000000
-3827225.687500	0	0.000000
-3827225.562500	0	0.000000
-3827225.437500	0	0.000000
-3827225.312500	0	0.000000
-3827225.187500	0	0.000000
-3827225.062500	0	0.000000
-3827224.937500	0	0.000000
-3827224.812500	0	0.000000
-3827224.687500	0	0.000000
-3827224.562500	0	0.000000
-3827224.437500	0	0.000000
-3827224.312500	0	0.000000
-3827224.187500	0	0.000000
-3827224.062500	0	0.000000
-3827223.937500	0	0.000000
-3827223.812500	0	0.000000
-3827223.687500	0	0.000000
-3827223.562500	1	1.000000
-3827223.437500	0	0.000000
-3827223.312500	0	0.000000
-3827223.187500	0	0.000000
-3827223.062500	0	0.000000
-3827222.937500	0	0.000000
-3827222.812500	0	0.000000
-3827222.687500	0	0.000000
-3827222.562500	0	0.000000
-3827222.437500	0	0.000000
-3827222.312500	0	0.000000
-3827222.187500	0	0.000000
-3827222.062500	2	1.414214
-3827221.937500	0	0.000000
-3827221.812500	0	0.000000
-3827221.687500	0	0.000000
-3827221.562500	1	1.000000
-3827221.437500	0	0.000000
-3827221.312500	0	0.000000
-3827221.187500	0	0.000000
-3827221.062500	0	0.000000
-3827220.937500	0	0.000000
-3827220.812500	1	1.000000
-3827220.687500	0	0.000000
-3827220.562500	0	0.000000
-3827220.437500	0	0.000000
-3827220.312500	0	0.000000
-3827220.187500	0	0.000000
-3827220.062500	0	0.000000
-3827219.937500	0	0.000000
-3827219.812500	0	0.000000
-3827219.687500	2	1.414214
-3827219.562500	0	0.000000
-3827219.437500	0	0.000000
-3827219.312500	0	0.000000
-3827219.187500	1	1.000000
-3827219.062500	0	0.000000
-3827218.937500	0	0.000000
-3827218.812500	0	0.000000
-3827218.687500	0	0.000000
-3827218.562500	1	1.000000
-3827218.437500	0	0.000000
-3827218.312500	0	0.000000
-3827218.187500	0	0.000000
-3827218.062500	0	0.000000
-3827217.937500	0	0.000000
-3827217.812500	0	0.000000
-3827217.687500	0	0.000000
-3827217.562500	0	0.000000
-3827217.437500	2	1.414214
-3827217.312500	0	0.000000
-3827217.187500	0	0.000000
-3827217.062500	0	0.000000
-3827216.937500	0	0.000000
-3827216.812500	0	0.000000
-3827216.687500	0	0.000000
-3827216.562500	0	0.000000
-3827216.437500	0	0.000000
-3827216.312500	1	1.000000
-3827216.187500	0	0.000000
-3827216.062500	0	0.000000
-3827215.937500	1	1.000000
-3827215.812500	0	0.000000
-3827215.687500	1	1.000000
-3827215.562500	0	0.000000
-3827215.437500	1	1.000000
-3827215.312500	0	0.000000
-3827215.187500	0	0.000000
-3827215.062500	1	1.000000
-3827214.937500	0	0.000000
-3827214.812500	0	0.000000
-3827214.687500	0	0.000000
-3827214.562500	0	0.000000
-3827214.437500	0	0.000000
-3827214.312500	0	0.000000
-3827214.187500	0	0.000000
-3827214.062500	1	1.000000
-3827213.937500	0	0.000000
-3827213.812500	0	0.000000
-3827213.687500	0	0.000000
-3827213.562500	0	0.000000
-3827213.437500	0	0.000000
-3827213.312500	1	1.000000
-3827213.187500	0	0.000000
-3827213.062500	0	0.000000
-3827212.937500	0	0.000000
-3827212.812500	0	0.000000
-3827212.687500	0	0.000000
-3827212.562500	0	0.000000
-3827212.437500	0	0.000000
-3827212.312500	0	0.000000
-3827212.187500	1	1.000000
-3827212.062500	0	0.000000
-3827211.937500	0	0.000000
-3827211.812500	0	0.000000
-3827211.687500	0	0.000000
-3827211.562500	0	0.000000
-3827211.437500	0	0.000000
-3827211.312500	0	0.000000
-3827211.187500	1	1.000000
-3827211.062500	1	1.000000
-3827210.937500	0	0.000000
-3827210.812500	0	0.000000
-3827210.687500	0	0.000000
-3827210.562500	0	0.000000
-3827210.437500	0	0.000000
-3827210.312500	0	0.000000
-3827210.187500	0	0.000000
-3827210.062500	0	0.000000
-3827209.937500	0	0.000000
-3827209.812500	0	0.000000
-3827209.687500	0	0.000000
-3827209.562500	0	0.000000
-3827209.437500	1	1.000000
-3827209.312500	0	0.000000
-3827209.187500	1	1.000000
-3827209.062500	0	0.000000
-3827208.937500	0	0.000000
-3827208.812500	1	1.000000
-3827208.687500	0	0.000000
-3827208.562500	0	0.000000
-3827208.437500	1	1.000000
-3827208.312500	1	1.000000
-3827208.187500	0	0.000000
-3827208.062500	0	0.000000
-3827207.937500	1	1.000000
-3827207.812500	0	0.000000
-3827207.687500	0	0.000000
-3827207.562500	0	0.000000
-3827207.437500	0	0.000000
-3827207.312500	0	0.000000
-3827207.187500	1	1.000000
-3827207.062500	0	0.000000
-3827206.937500	1	1.000000
-3827206.812500	0	0.000000
-3827206.687500	0	0.000000
-3827206.562500	0	0.000000
-3827206.437500	0	0.000000
-3827206.312500	0	0.000000
-3827206.187500	0	0.000000
-3827206.062500	0	0.000000
-3827205.937500	0	0.000000
-3827205.812500	0	0.000000
-3827205.687500	1	1.000000
-3827205.562500	0	0.000000
-3827205.437500	1	1.000000
-3827205.312500	0	0.000000
-3827205.187500	0	0.000000
-3827205.062500	0	0.000000
-3827204.937500	0	0.000000
-3827204.812500	0	0.000000
-3827204.687500	0	0.000000
-3827204.562500	0	0.000000
-3827204.437500	0	0.000000
-3827204.312500	0	0.000000
-3827204.187500	0	0.000000
-3827204.062500	0	0.000000
-3827203.937500	0	0.000000
-3827203.812500	0	0.000000
-3827203.687500	0	0.000000
-3827203.562500	0	0.000000
-3827203.437500	0	0.000000
-3827203.312500	0	0.000000
-3827203.187500	0	0.000000
-3827203.062500	1	1.000000
-3827202.937500	4	2.000000
-3827202.812500	0	0.000000
-3827202.687500	0	0.000000
-3827202.562500	0	0.000000
-3827202.437500	2	1.414214
-3827202.312500	1	1.000000
-3827202.187500	0	0.000000
-3827202.062500	0	0.000000
-3827201.937500	1	1.000000
-3827201.812500	0	0.000000
-3827201.687500	0	0.000000
-3827201.562500	0	0.000000
-3827201.437500	0	0.000000
-3827201.312500	0	0.000000
-3827201.187500	0	0.000000
-3827201.062500	0	0.000000
-3827200.937500	0	0.000000
-3827200.812500	0	0.000000
-3827200.687500	0	0.000000
-3827200.562500	0	0.000000
-3827200.437500	1	1.000000
-3827200.312500	0	0.000000
-3827200.187500	0	0.000000
-3827200.062500	0	0.000000
-3827199.937500	0	0.000000
-3827199.812500	0	0.000000
-3827199.687500	1	1.000000
-3827199.562500	1	1.000000
-3827199.437500	0	0.000000
-3827199.312500	0	0.000000
-3827199.187500	1	1.000000
-3827199.062500	0	0.000000
-3827198.937500	0	0.000000
-3827198.812500	1	1.000000
-3827198.687500	0	0.000000
-3827198.562500	1	1.000000
-3827198.437500	0	0.000000
-3827198.312500	1	1.000000
-3827198.187500	0	0.000000
-3827198.062500	0	0.000000
-3827197.937500	0	0.000000
-3827197.812500	0	0.000000
-3827197.687500	0	0.000000
-3827197.562500	0	0.000000
-3827197.437500	0	0.000000
-3827197.312500	0	0.000000
-3827197.187500	0	0.000000
-3827197.062500	1	1.000000
-3827196.937500	0	0.000000
-3827196.812500	0	0.000000
-3827196.687500	0	0.000000
-3827196.562500	1	1.000000
-3827196.437500	0	0.000000
-3827196.312500	0	0.000000
-3827196.187500	0	0.000000
-3827196.062500	0	0.000000
